# Source: SrV 2023 Braunschweig + Regionalverband Grossraum Braunschweig scientific-use
#   microdata (local-only, see srv2023_raw/README.md), generated by
#   scripts/extract_srv_primary_distance_targets.py on 2026-09-03.
# Table: srv2023_commute_distance_quantiles_by_kreis.csv
# Universe: persons with a home<->own-workplace trip (V_ZWECK 1)
# Observation unit: PERSON -- first home->purpose trip (V_START_LAGE == 1), else first
#   purpose->home trip (V_ZIEL_LAGE == 1); business trips (V_ZWECK 2) and 'andere
#   Bildungseinrichtung' (V_ZWECK 7) excluded. Reporting days are Tue-Thu only.
# Distance: GIS_LAENGE (routed km) where GIS_LAENGE_GUELTIG > 0; GIS-invalid trips fall
#   back to the other direction (R5); a negative weight or an over-cap distance on the
#   SELECTED trip excludes the person (R6, no fallback -- see the module docstring).
# Weight: GEWICHT_W_ZENSUS >= 0 (expansion to Zensus 2022; the stratum-internal
#   GEWICHT_W must not be used across strata; GEWICHT_W_WERKTAG is undefined here).
# Kreis: first 5 digits of the household AGS. Wolfsburg (03103) is NOT surveyed: its row
#   is the RegioStaR-7 type-72 pool (Braunschweig + Salzgitter), source = proxy_rs7_72
#   -- an ASSUMPTION recorded in the reference ADR. Per R11, the Wolfsburg proxy row
#   carries the RS7-72 pool's RAW shares/quantiles in BOTH the raw and the shrunk
#   columns (a pool is not shrunk further).
# Shrinkage: share_*_shrunk = n/(n+k) * Kreis + k/(n+k) * pool, pool = dominant RS7 type
#   (itself shrunk toward ZGB), k = 100 persons.
# Coverage caveat: stratified PSU design over ~44 selected municipalities; per-Kreis rows
#   represent the covered municipalities (ASSUMPTION-grade for the full Kreis).
# Noise floor: emd_noise_95_* is the 95th percentile of the bootstrap EMD, normalised to
#   [0, 1] exactly like braunschweig.calibration.metrics.emd_on_bands (same formula,
#   re-implemented locally to avoid a pipeline import).
# distance_km_euclid_* = GIS routed km / 1.3 (euclidean-equivalent, the unit of
# synthesis.population.spatial.commute_distance targets). Percentiles 1..99, long format.
# Shrinkage is quantile-wise toward the dominant RS7 pool (monotone).
# Exclusions: n_candidate_trips=9730, n_pool_weight_negative=0, n_pool_over_cap=8, n_excluded_gis_invalid=1643, n_excluded_weight_negative=0, n_excluded_over_cap=0, n_excluded_no_kreis=0, n_missing_age=0, n_missing_regiostar7=0, n_missing_trip_ags=1, share_start_ags_equals_household_ags=1.0, n_persons_selected=4543
level_geo,code,source,n_persons,percentile,distance_km_euclid_raw,distance_km_euclid_shrunk
rs7,76,srv,210,7,0.728743292990763,0.8299327144399435
rs7,76,srv,210,8,0.8115135218193227,0.9275752897649472
rs7,76,srv,210,9,0.8975300838897016,1.0129135835941345
rs7,76,srv,210,10,0.9576029739600677,1.0817816927988149
rs7,76,srv,210,11,1.1386301508268073,1.246959679402257
rs7,76,srv,210,12,1.2845222140199872,1.379032961115651
rs7,76,srv,210,13,1.4224792522024163,1.5010823411956027
rs7,76,srv,210,14,1.5249119707100383,1.6242522620735445
rs7,76,srv,210,15,1.535165794448093,1.6680877041972209
rs7,76,srv,210,16,1.5502340279926743,1.705261441918256
rs7,76,srv,210,17,1.5836580010048766,1.7629596947280768
rs7,76,srv,210,18,1.6869384250200334,1.878297815180294
rs7,76,srv,210,19,1.727502945660411,1.9432162758082356
rs7,76,srv,210,20,1.7593798127582836,2.0007676205593956
rs7,76,srv,210,21,1.937900624219927,2.1585378963906443
rs7,76,srv,210,22,1.9824056250115156,2.236824516602642
rs7,76,srv,210,23,2.034487363449143,2.328727163705283
rs7,76,srv,210,24,2.2281333180616287,2.4960899912947903
rs7,76,srv,210,25,2.2483835726512913,2.5555217997458763
rs7,76,srv,210,26,2.4924539737695466,2.7608977034456332
rs7,76,srv,210,27,2.5691537158536626,2.8614830778021103
rs7,76,srv,210,28,2.8205072939107243,3.0655746879645003
rs7,76,srv,210,29,2.933233872536969,3.1969219396053674
rs7,76,srv,210,30,3.0256365075336733,3.325555252001719
rs7,76,srv,210,31,3.245160875229234,3.49839831806511
rs7,76,srv,210,32,3.497751880904233,3.7197488510399634
rs7,76,srv,210,33,3.87435893269758,4.018962812796483
rs7,76,srv,210,34,4.279264882895536,4.352454871043378
rs7,76,srv,210,35,4.614460959889369,4.637296195897644
rs7,76,srv,210,36,5.337306753728544,5.18972106537854
rs7,76,srv,210,37,5.446030613302893,5.327342029662358
rs7,76,srv,210,38,5.601957165664558,5.4928058298005755
rs7,76,srv,210,39,5.876936037869448,5.752048947897508
rs7,76,srv,210,40,6.620915364709519,6.337334464769402
rs7,76,srv,210,41,7.063340527279893,6.71091710035737
rs7,76,srv,210,42,7.239690168250998,6.911425935219766
rs7,76,srv,210,43,7.670050745460893,7.2763157389021025
rs7,76,srv,210,44,8.433412740101558,7.885069827218059
rs7,76,srv,210,45,8.495572933253355,8.014209945776098
rs7,76,srv,210,46,8.507535503141929,8.08674241279838
rs7,76,srv,210,47,8.678319259530657,8.271154794538239
rs7,76,srv,210,48,8.803477861752965,8.419095746105121
rs7,76,srv,210,49,9.033636329203395,8.676589136955217
rs7,76,srv,210,50,9.545878532309686,9.101572159442245
rs7,76,srv,210,51,9.769655531506105,9.343566326584979
rs7,76,srv,210,52,9.84324495325575,9.474377292377065
rs7,76,srv,210,53,9.883934550586945,9.596301006310648
rs7,76,srv,210,54,10.351047787683163,10.005487335585737
rs7,76,srv,210,55,10.588230547259363,10.256647216287353
rs7,76,srv,210,56,10.753273061260028,10.461586089011345
rs7,76,srv,210,57,10.944611178023143,10.670110317363694
rs7,76,srv,210,58,11.094910510652221,10.915787571312489
rs7,76,srv,210,59,11.28422668135338,11.152016964715793
rs7,76,srv,210,60,11.920441897646395,11.664964362425474
rs7,76,srv,210,61,12.634804741110694,12.248968630097442
rs7,76,srv,210,62,13.294608026517272,12.79049350708043
rs7,76,srv,210,63,14.327576200013107,13.63876496920481
rs7,76,srv,210,64,14.961454988876229,14.203999659520008
rs7,76,srv,210,65,15.418113850859855,14.65415168295438
rs7,76,srv,210,66,15.505944069556358,14.835810618912895
rs7,76,srv,210,67,15.685658009037565,15.076875960224356
rs7,76,srv,210,68,15.881752948010327,15.314887267695635
rs7,76,srv,210,69,16.249035362782166,15.730060770947514
rs7,76,srv,210,70,16.608193514737536,16.129358554040888
rs7,76,srv,210,71,16.861591606725824,16.46603128723505
rs7,76,srv,210,72,17.041423498857146,16.7489467065039
rs7,76,srv,210,73,17.221255390988468,17.078794480023426
rs7,76,srv,210,74,17.36279266932013,17.300842508453357
rs7,76,srv,210,75,17.48063193129049,17.537455506603134
rs7,76,srv,210,76,17.822836395140573,17.957482222756695
rs7,76,srv,210,77,18.587401562396526,18.679374003900733
rs7,76,srv,210,78,19.336603936648924,19.40151419770728
rs7,76,srv,210,79,20.411546978663313,20.366866608606085
rs7,76,srv,210,80,21.142370312980727,21.091310767981305
rs7,76,srv,210,81,22.03861363710174,21.906150631370572
rs7,76,srv,210,82,23.0237594043347,22.901960036135005
rs7,76,srv,210,83,23.396722780013327,23.38683875564162
rs7,76,srv,210,84,26.64614693522975,25.880795514034144
rs7,76,srv,210,85,28.38976125003264,27.381791794126507
rs7,76,srv,210,86,29.225221986568734,28.1989638190668
rs7,76,srv,210,87,29.854275425770883,28.91656435433064
rs7,76,srv,210,88,31.45422230269812,30.37011876452162
rs7,76,srv,210,89,32.305171771054745,31.278523369629866
rs7,76,srv,210,90,33.46835354041129,32.40393067915643
rs7,76,srv,210,91,35.0225985837639,33.7417982429172
rs7,76,srv,210,92,36.56592140036036,35.21548373039916
rs7,76,srv,210,93,37.340508385205816,36.20239925301401
rs7,76,srv,210,94,38.36832315712935,37.273563036685275
rs7,76,srv,210,95,39.60438231280142,38.698045363849445
rs7,76,srv,210,96,39.981074248461105,39.92756178532603
rs7,76,srv,210,97,43.964735380523486,43.862138044278154
rs7,76,srv,210,98,45.4788001923985,46.081555188376434
rs7,76,srv,210,99,56.56030493297808,55.51251337720891
rs7,77,srv,194,1,0.14277198257278115,0.18448493329765983
rs7,77,srv,194,2,0.5429109233132635,0.49874969874307973
rs7,77,srv,194,3,0.6505634218756203,0.6194743146284946
rs7,77,srv,194,4,0.7534808365190153,0.7266860226285949
rs7,77,srv,194,5,0.9937024133391129,0.9186228344882215
rs7,77,srv,194,6,1.2982689219004158,1.1679263996378488
rs7,77,srv,194,7,1.310627203147508,1.2194038345542135
rs7,77,srv,194,8,1.3703033180615054,1.3026168161530882
rs7,77,srv,194,9,1.547515631054171,1.4480949854484813
rs7,77,srv,194,10,1.871861471697451,1.691825937909265
rs7,77,srv,194,11,2.0793740588254677,1.8736181508612615
rs7,77,srv,194,12,2.7776739171520606,2.369453377310048
rs7,77,srv,194,13,3.0714515623207648,2.5934574350284283
rs7,77,srv,194,14,3.448712827281114,2.899105360157234
rs7,77,srv,194,15,3.966656110301637,3.279774343080124
rs7,77,srv,194,16,4.1047983962091825,3.39936323122714
rs7,77,srv,194,17,4.473916812199768,3.67989519293005
rs7,77,srv,194,18,4.929261283677355,4.028203886003711
rs7,77,srv,194,19,5.633269309526092,4.532230180135811
rs7,77,srv,194,20,5.875866685962765,4.730225642078059
rs7,77,srv,194,21,5.919304505800953,4.79773024122551
rs7,77,srv,194,22,6.880395673315674,5.482677481352522
rs7,77,srv,194,23,7.001878097851772,5.622542263291025
rs7,77,srv,194,24,7.233846153846153,5.813762089641486
rs7,77,srv,194,25,7.786759815959247,6.226811605307974
rs7,77,srv,194,26,8.152237779850193,6.510194159413194
rs7,77,srv,194,27,8.162686474128696,6.568362754320925
rs7,77,srv,194,28,8.268316250732374,6.6737244020062025
rs7,77,srv,194,29,8.519901662280772,6.897712960977449
rs7,77,srv,194,30,8.875302775937929,7.201861224729318
rs7,77,srv,194,31,9.183390521039446,7.430603591441147
rs7,77,srv,194,32,9.873746459527315,7.93911925843809
rs7,77,srv,194,33,10.234723953611608,8.22380796973153
rs7,77,srv,194,34,10.955885277261865,8.762099076204716
rs7,77,srv,194,35,11.42050548301643,9.129602322641801
rs7,77,srv,194,36,12.37344516144685,9.824583242534157
rs7,77,srv,194,37,12.864776662441054,10.216245826242476
rs7,77,srv,194,38,13.148553095641402,10.466592187085215
rs7,77,srv,194,39,13.566990305119473,10.819641922070819
rs7,77,srv,194,40,14.060232321638585,11.230838530229255
rs7,77,srv,194,41,14.470093875081261,11.579187082135277
rs7,77,srv,194,42,14.916566303441574,11.959254991337016
rs7,77,srv,194,43,15.217759845497074,12.235349090269715
rs7,77,srv,194,44,15.481030847968032,12.505697127626085
rs7,77,srv,194,45,16.41257624280284,13.212158361602507
rs7,77,srv,194,46,17.442013816996713,13.959382220425356
rs7,77,srv,194,47,19.08747186182009,15.117620690471135
rs7,77,srv,194,48,19.12158823080088,15.20672601054366
rs7,77,srv,194,49,19.392359305524614,15.492505811548229
rs7,77,srv,194,50,22.743643529269484,17.786121504490957
rs7,77,srv,194,51,23.550452428714266,18.41382881223003
rs7,77,srv,194,52,24.27790238029736,18.97921286473085
rs7,77,srv,194,53,25.209988789805056,19.69375810052797
rs7,77,srv,194,54,27.85902582305694,21.539564790105988
rs7,77,srv,194,55,29.299486776757426,22.58548522726379
rs7,77,srv,194,56,29.75617818418424,22.985043919934196
rs7,77,srv,194,57,30.192040827921854,23.355856366036477
rs7,77,srv,194,58,30.62790347165947,23.795157188339598
rs7,77,srv,194,59,30.887092785525525,24.080046450236864
rs7,77,srv,194,60,30.887511064021336,24.166745919273104
rs7,77,srv,194,61,30.88792934251715,24.272549565120027
rs7,77,srv,194,62,30.88834762101296,24.372533129601432
rs7,77,srv,194,63,30.945614753222408,24.566923131210498
rs7,77,srv,194,64,31.628393531633034,25.160689428312935
rs7,77,srv,194,65,31.992899952657726,25.549679264798936
rs7,77,srv,194,66,32.35740637368242,25.919013176022283
rs7,77,srv,194,67,32.641944861229504,26.232587309014235
rs7,77,srv,194,68,32.691947740938055,26.37647889675327
rs7,77,srv,194,69,32.741950620646605,26.58489739188747
rs7,77,srv,194,70,32.79195350035516,26.782379226961545
rs7,77,srv,194,71,32.84195638006371,26.989370746131986
rs7,77,srv,194,72,33.12816126684928,27.34808785722779
rs7,77,srv,194,73,34.440449761730825,28.43336704243355
rs7,77,srv,194,74,34.49837417956567,28.604623496255282
rs7,77,srv,194,75,34.55629859740052,28.808164725753976
rs7,77,srv,194,76,34.61422301523537,29.04484051370992
rs7,77,srv,194,77,34.67214743307022,29.298123180685643
rs7,77,srv,194,78,34.73007185090507,29.562641202954307
rs7,77,srv,194,79,34.78799626873992,29.850935575796374
rs7,77,srv,194,80,34.845920686574765,30.131010835182845
rs7,77,srv,194,81,34.90384510440962,30.388244157105365
rs7,77,srv,194,82,34.96176952224447,30.772793957846908
rs7,77,srv,194,83,34.98019640554728,31.029817459599574
rs7,77,srv,194,84,34.98263359479699,31.340090715452217
rs7,77,srv,194,85,34.9850707840467,31.678943284957214
rs7,77,srv,194,86,34.9875079732964,31.945437801193115
rs7,77,srv,194,87,34.989945162546114,32.254375754981496
rs7,77,srv,194,88,34.99238235179582,32.64582418259688
rs7,77,srv,194,89,34.99481954104553,32.99745293750543
rs7,77,srv,194,90,34.997256730295234,33.354870995678226
rs7,77,srv,194,91,34.999693919544946,33.65698086090351
rs7,77,srv,194,92,35.00153846153846,34.109710625464366
rs7,77,srv,194,93,35.239463674210505,34.75405768822435
rs7,77,srv,194,94,36.85542480762785,36.21567718045943
rs7,77,srv,194,95,37.70001411394372,37.39209699051059
rs7,77,srv,194,96,39.44746209806576,39.57253812346597
rs7,77,srv,194,97,43.15519488735694,43.32236793184878
rs7,77,srv,194,98,45.64978209868266,46.22718297665797
rs7,77,srv,194,99,50.05444186174392,51.162506231930905
zgb,zgb,srv,4543,1,0.26540805770392445,0.26540805770392445
zgb,zgb,srv,4543,2,0.41307692307692306,0.41307692307692306
zgb,zgb,srv,4543,3,0.5591614465690704,0.5591614465690704
zgb,zgb,srv,4543,4,0.6747040836811794,0.6747040836811794
zgb,zgb,srv,4543,5,0.7729684515174919,0.7729684515174919
zgb,zgb,srv,4543,6,0.915061906448469,0.915061906448469
zgb,zgb,srv,4543,7,1.0424304994832225,1.0424304994832225
zgb,zgb,srv,4543,8,1.1713050024507585,1.1713050024507585
zgb,zgb,srv,4543,9,1.2552189329734436,1.2552189329734436
zgb,zgb,srv,4543,10,1.3425570023601843,1.3425570023601843
zgb,zgb,srv,4543,11,1.4744516894107018,1.4744516894107018
zgb,zgb,srv,4543,12,1.5775055300165448,1.5775055300165448
zgb,zgb,srv,4543,13,1.6661488280812946,1.6661488280812946
zgb,zgb,srv,4543,14,1.8328668739369072,1.8328668739369072
zgb,zgb,srv,4543,15,1.9472237146703897,1.9472237146703897
zgb,zgb,srv,4543,16,2.0308190111619777,2.0308190111619777
zgb,zgb,srv,4543,17,2.1394932515467975,2.1394932515467975
zgb,zgb,srv,4543,18,2.280152534516841,2.280152534516841
zgb,zgb,srv,4543,19,2.3962142691186674,2.3962142691186674
zgb,zgb,srv,4543,20,2.5076820169417307,2.5076820169417307
zgb,zgb,srv,4543,21,2.6218761679491513,2.6218761679491513
zgb,zgb,srv,4543,22,2.771104188944008,2.771104188944008
zgb,zgb,srv,4543,23,2.9466307442431754,2.9466307442431754
zgb,zgb,srv,4543,24,3.0587990050844294,3.0587990050844294
zgb,zgb,srv,4543,25,3.2005120766445057,3.2005120766445057
zgb,zgb,srv,4543,26,3.324629535765415,3.324629535765415
zgb,zgb,srv,4543,27,3.47537473789385,3.47537473789385
zgb,zgb,srv,4543,28,3.58021621547743,3.58021621547743
zgb,zgb,srv,4543,29,3.750666880449005,3.750666880449005
zgb,zgb,srv,4543,30,3.9553846153846157,3.9553846153846157
zgb,zgb,srv,4543,31,4.030196948020449,4.030196948020449
zgb,zgb,srv,4543,32,4.185942488324996,4.185942488324996
zgb,zgb,srv,4543,33,4.322630961004178,4.322630961004178
zgb,zgb,srv,4543,34,4.506153846153846,4.506153846153846
zgb,zgb,srv,4543,35,4.685250191515019,4.685250191515019
zgb,zgb,srv,4543,36,4.879791119843533,4.879791119843533
zgb,zgb,srv,4543,37,5.078096004017235,5.078096004017235
zgb,zgb,srv,4543,38,5.263588024486211,5.263588024486211
zgb,zgb,srv,4543,39,5.489786058956434,5.489786058956434
zgb,zgb,srv,4543,40,5.741814574895157,5.741814574895157
zgb,zgb,srv,4543,41,5.97082790382007,5.97082790382007
zgb,zgb,srv,4543,42,6.222071045854178,6.222071045854178
zgb,zgb,srv,4543,43,6.449472225128642,6.449472225128642
zgb,zgb,srv,4543,44,6.733549710162711,6.733549710162711
zgb,zgb,srv,4543,45,7.003347672073863,7.003347672073863
zgb,zgb,srv,4543,46,7.203076923076924,7.203076923076924
zgb,zgb,srv,4543,47,7.416109418054162,7.416109418054162
zgb,zgb,srv,4543,48,7.611893303244653,7.611893303244653
zgb,zgb,srv,4543,49,7.926790033234042,7.926790033234042
zgb,zgb,srv,4543,50,8.168528776420619,8.168528776420619
zgb,zgb,srv,4543,51,8.448778996250612,8.448778996250612
zgb,zgb,srv,4543,52,8.699755204531826,8.699755204531826
zgb,zgb,srv,4543,53,8.992270563330427,8.992270563330427
zgb,zgb,srv,4543,54,9.279810386181145,9.279810386181145
zgb,zgb,srv,4543,55,9.560322221246137,9.560322221246137
zgb,zgb,srv,4543,56,9.849043447289112,9.849043447289112
zgb,zgb,srv,4543,57,10.093658509978852,10.093658509978852
zgb,zgb,srv,4543,58,10.539629398699047,10.539629398699047
zgb,zgb,srv,4543,59,10.874376559776863,10.874376559776863
zgb,zgb,srv,4543,60,11.128461538461538,11.128461538461538
zgb,zgb,srv,4543,61,11.438712796969615,11.438712796969615
zgb,zgb,srv,4543,62,11.731853016263061,11.731853016263061
zgb,zgb,srv,4543,63,12.192261384507393,12.192261384507393
zgb,zgb,srv,4543,64,12.61334346787194,12.61334346787194
zgb,zgb,srv,4543,65,13.04983113035288,13.04983113035288
zgb,zgb,srv,4543,66,13.428530372561616,13.428530372561616
zgb,zgb,srv,4543,67,13.798433657716618,13.798433657716618
zgb,zgb,srv,4543,68,14.124469339034782,14.124469339034782
zgb,zgb,srv,4543,69,14.640214128094748,14.640214128094748
zgb,zgb,srv,4543,70,15.123805136577928,15.123805136577928
zgb,zgb,srv,4543,71,15.635354616304427,15.635354616304427
zgb,zgb,srv,4543,72,16.134745442562085,16.134745442562085
zgb,zgb,srv,4543,73,16.779626566996832,16.779626566996832
zgb,zgb,srv,4543,74,17.170747170633128,17.170747170633128
zgb,zgb,srv,4543,75,17.65678501475969,17.65678501475969
zgb,zgb,srv,4543,76,18.240238460750557,18.240238460750557
zgb,zgb,srv,4543,77,18.87251613105957,18.87251613105957
zgb,zgb,srv,4543,78,19.53782574592983,19.53782574592983
zgb,zgb,srv,4543,79,20.273037831485905,20.273037831485905
zgb,zgb,srv,4543,80,20.98408572348252,20.98408572348252
zgb,zgb,srv,4543,81,21.627978319335117,21.627978319335117
zgb,zgb,srv,4543,82,22.646181362915645,22.646181362915645
zgb,zgb,srv,4543,83,23.366082304461024,23.366082304461024
zgb,zgb,srv,4543,84,24.273557529523366,24.273557529523366
zgb,zgb,srv,4543,85,25.265055936723616,25.265055936723616
zgb,zgb,srv,4543,86,26.04382166731274,26.04382166731274
zgb,zgb,srv,4543,87,26.94737110430613,26.94737110430613
zgb,zgb,srv,4543,88,28.09350133435096,28.09350133435096
zgb,zgb,srv,4543,89,29.12256172663762,29.12256172663762
zgb,zgb,srv,4543,90,30.168642670521226,30.168642670521226
zgb,zgb,srv,4543,91,31.052117527139117,31.052117527139117
zgb,zgb,srv,4543,92,32.37956462348063,32.37956462348063
zgb,zgb,srv,4543,93,33.812370075411216,33.812370075411216
zgb,zgb,srv,4543,94,34.9745667837527,34.9745667837527
zgb,zgb,srv,4543,95,36.79473777105031,36.79473777105031
zgb,zgb,srv,4543,96,39.81518561274236,39.81518561274236
zgb,zgb,srv,4543,97,43.64668363816295,43.64668363816295
zgb,zgb,srv,4543,98,47.3473406799301,47.3473406799301
zgb,zgb,srv,4543,99,53.31215111009366,53.31215111009366
