cell_id,stichtag,ev_share,minx,miny,maxx,maxy,suppressed
5kmN3255E4350,2026-04-01,0.051,1160628.188099999,6873391.358499996,1168862.5628999993,6881646.321000002,False
5kmN3255E4355,2026-04-01,0.057999999999999996,1168806.1191000007,6873330.956600003,1177048.688099999,6881594.0788,False
5kmN3255E4360,2026-04-01,0.065,1176983.9448999986,6873262.2817,1185234.6922999993,6881533.545000002,False
5kmN3255E4365,2026-04-01,0.061,1185161.6499999985,6873185.333999999,1193420.5599000007,6881464.7201000005,False
5kmN3255E4370,2026-04-01,0.052000000000000005,1193339.2192000002,6873100.114100002,1201606.2754000016,6881387.6043,False
5kmN3255E4375,2026-04-01,0.298,1201516.6367999986,6873006.622500002,1209791.8233000003,6881302.198200002,False
5kmN3255E4380,2026-04-01,0.064,1209693.8874000013,6872904.859700002,1217977.188000001,6881208.502400003,False
5kmN3255E4385,2026-04-01,0.049,1217870.955600001,6872794.826499999,1226162.3542000018,6881106.5173999965,False
5kmN3255E4390,2026-04-01,0.034,1226047.8258999996,6872676.523400001,1234347.3062000014,6880996.243799999,False
5kmN3255E4395,2026-04-01,0.004,1234224.482900001,6872549.951200001,1242532.0285999998,6880877.682300001,False
5kmN3255E4400,2026-04-01,0.0,1242400.9112000018,6872415.110600002,1250716.5058999993,6880750.8336,True
5kmN3255E4405,2026-04-01,0.027999999999999997,1250577.0951999985,6872272.002499998,1258900.7225000001,6880615.698600002,False
5kmN3255E4410,2026-04-01,0.021,1258753.0196999982,6872120.627800003,1267084.6631000005,6880472.277999997,False
5kmN3255E4415,2026-04-01,0.013000000000000001,1266928.6689999998,6871960.987400003,1275268.311999999,6880320.572700001,False
5kmN3255E4420,2026-04-01,0.03,1275104.0278999992,6871793.0823,1283451.6539000012,6880160.583700001,False
5kmN3255E4430,2026-04-01,0.023,1291453.8125,6871432.482000001,1299817.3544999994,6879815.758500002,False
5kmN3260E4320,2026-04-01,0.063,1111555.9356999993,6881783.149099998,1119750.7956000008,6889997.104699999,False
5kmN3260E4325,2026-04-01,0.062,1119744.1382,6881772.368500002,1127945.6429000013,6889994.611400001,False
5kmN3260E4330,2026-04-01,0.049,1127930.663899999,6881753.295299999,1136140.4622999988,6889983.807300001,False
5kmN3260E4335,2026-04-01,0.057999999999999996,1136117.1616999991,6881725.929499999,1144335.2380000018,6889964.692299999,False
5kmN3260E4340,2026-04-01,0.062,1144303.6160000004,6881690.271399997,1152529.9543999992,6889937.266599998,False
5kmN3260E4345,2026-04-01,0.047,1152490.0113000013,6881646.321000002,1160724.5960999988,6889901.530500002,False
5kmN3260E4350,2026-04-01,0.061,1160676.3321000002,6881594.0788,1168919.147500001,6889857.483999997,False
5kmN3260E4355,2026-04-01,0.053,1168862.5628999993,6881533.545000002,1177113.5927999988,6889805.127499998,False
5kmN3260E4360,2026-04-01,0.068,1177048.688099999,6881464.7201000005,1185307.9167000018,6889744.461199999,False
5kmN3260E4365,2026-04-01,0.063,1185234.6922999993,6881387.6043,1193502.1033999994,6889675.485699996,False
5kmN3260E4370,2026-04-01,0.085,1193420.5599000007,6881302.198200002,1201696.1374999993,6889598.201200001,False
5kmN3260E4375,2026-04-01,0.052000000000000005,1201606.2754000016,6881208.502400003,1209890.0033,6889512.6083,False
5kmN3260E4380,2026-04-01,0.063,1209791.8233000003,6881106.5173999965,1218083.6853,6889418.707500003,False
5kmN3260E4385,2026-04-01,0.035,1217977.188000001,6880996.243799999,1226277.1680000015,6889316.499399997,False
5kmN3260E4390,2026-04-01,0.031,1226162.3542000018,6880877.682300001,1234470.4356999993,6889205.9846,False
5kmN3260E4395,2026-04-01,0.018000000000000002,1234347.3062000014,6880750.8336,1242663.4728999995,6889087.163699999,False
5kmN3260E4400,2026-04-01,0.033,1242532.0285999998,6880615.698600002,1250856.2639999986,6888960.037600003,False
5kmN3260E4405,2026-04-01,0.015,1250716.5058999993,6880472.277999997,1259048.7936000004,6888824.607000001,False
5kmN3260E4410,2026-04-01,0.04,1258900.7225000001,6880320.572700001,1267241.0458999984,6888680.872699998,False
5kmN3260E4415,2026-04-01,0.0,1267084.6631000005,6880160.583700001,1275433.0056000017,6888528.835600004,True
5kmN3260E4420,2026-04-01,0.026000000000000002,1275268.311999999,6879992.311999999,1283624.6570999995,6888368.496799998,False
5kmN3260E4425,2026-04-01,0.067,1283451.6539000012,6879815.758500002,1291815.9847000018,6888199.857000001,False
5kmN3265E4320,2026-04-01,0.07400000000000001,1111554.2672000006,6889994.611400001,1119757.4695000015,6898216.9256,False
5kmN3265E4325,2026-04-01,0.115,1119750.7956000008,6889983.807300001,1127960.6594000012,6898214.426899999,False
5kmN3265E4330,2026-04-01,0.05,1127945.6429000013,6889964.692299999,1136163.8209999986,6898203.599100001,False
5kmN3265E4335,2026-04-01,0.051,1136140.4622999988,6889937.266599998,1144366.9389000013,6898184.442199998,False
5kmN3265E4340,2026-04-01,0.055,1144335.2380000018,6889901.530500002,1152569.997299999,6898156.956500001,False
5kmN3265E4345,2026-04-01,0.044000000000000004,1152529.9543999992,6889857.483999997,1160772.9805999994,6898121.141999997,False
5kmN3265E4350,2026-04-01,0.051,1160724.5960999988,6889805.127499998,1168975.873300001,6898076.998999998,False
5kmN3265E4355,2026-04-01,0.062,1168919.147500001,6889744.461199999,1177178.6594999991,6898024.527800001,False
5kmN3265E4360,2026-04-01,0.062,1177113.5927999988,6889675.485699996,1185381.3238000013,6897963.728600003,False
5kmN3265E4365,2026-04-01,0.063,1185307.9167000018,6889598.201200001,1193583.8504999988,6897894.601899996,False
5kmN3265E4370,2026-04-01,0.079,1193502.1033999994,6889512.6083,1201786.2239000015,6897817.148100004,False
5kmN3265E4375,2026-04-01,0.055,1201696.1374999993,6889418.707500003,1209988.4283999987,6897731.367700003,False
5kmN3265E4380,2026-04-01,0.078,1209890.0033,6889316.499399997,1218190.4485,6897637.261100002,False
5kmN3265E4385,2026-04-01,0.11900000000000001,1218083.6853,6889205.9846,1226392.2683000006,6897534.829099998,False
5kmN3265E4390,2026-04-01,0.077,1226277.1680000015,6889087.163699999,1234593.8724999987,6897424.072099999,False
5kmN3265E4395,2026-04-01,0.022000000000000002,1234470.4356999993,6888960.037600003,1242795.2452000007,6897304.990999997,False
5kmN3265E4400,2026-04-01,0.025,1242663.4728999995,6888824.607000001,1250996.3709999993,6897177.586400002,False
5kmN3265E4405,2026-04-01,0.033,1250856.2639999986,6888680.872699998,1259197.234099999,6897041.859099999,False
5kmN3265E4410,2026-04-01,0.028999999999999998,1259048.7936000004,6888528.835600004,1267397.8191,6896897.810000002,False
5kmN3265E4415,2026-04-01,0.028999999999999998,1267241.0458999984,6888368.496799998,1275598.110199999,6896745.439900003,False
5kmN3265E4420,2026-04-01,0.023,1275433.0056000017,6888199.857000001,1283798.0918999985,6896584.749799997,False
5kmN3270E4320,2026-04-01,0.066,1111552.5945999995,6898214.426899999,1119764.1601999998,6906445.123199999,False
5kmN3270E4325,2026-04-01,0.07200000000000001,1119757.4695000015,6898203.599100001,1127975.7133000009,6906442.618900001,False
5kmN3270E4330,2026-04-01,0.052000000000000005,1127960.6594000012,6898184.442199998,1136187.2380999997,6906431.7673999965,False
5kmN3270E4335,2026-04-01,0.053,1136163.8209999986,6898156.956500001,1144398.7190000005,6906412.568499997,False
5kmN3270E4340,2026-04-01,0.032,1144366.9389000013,6898121.141999997,1152610.1402000003,6906385.022399999,False
5kmN3270E4345,2026-04-01,0.028999999999999998,1152569.997299999,6898076.998999998,1160821.4860999994,6906349.129299998,False
5kmN3270E4350,2026-04-01,0.054000000000000006,1160772.9805999994,6898024.527800001,1169032.7408000007,6906304.8895,False
5kmN3270E4355,2026-04-01,0.035,1168975.873300001,6897963.728600003,1177243.8889000006,6906252.303099997,False
5kmN3270E4360,2026-04-01,0.047,1177178.6594999991,6897894.601899996,1185454.9144000001,6906191.370499998,False
5kmN3270E4365,2026-04-01,0.053,1185381.3238000013,6897817.148100004,1193665.8018999994,6906122.092100002,False
5kmN3270E4370,2026-04-01,0.059000000000000004,1193583.8504999988,6897731.367700003,1201876.5353999995,6906044.4683,False
5kmN3270E4375,2026-04-01,0.061,1201786.2239000015,6897637.261100002,1210087.0995000005,6905958.499700002,False
5kmN3270E4380,2026-04-01,0.064,1209988.4283999987,6897534.829099998,1218297.4783000015,6905864.1866,False
5kmN3270E4385,2026-04-01,0.031,1218190.4485,6897424.072099999,1226507.6563000008,6905761.529799998,False
5kmN3270E4390,2026-04-01,0.026000000000000002,1226392.2683000006,6897304.990999997,1234717.6176999994,6905650.5298999995,False
5kmN3270E4395,2026-04-01,0.039,1234593.8724999987,6897177.586400002,1242927.3467999995,6905531.1875,False
5kmN3270E4400,2026-04-01,0.044000000000000004,1242795.2452000007,6897041.859099999,1251136.8280000016,6905403.503300004,False
5kmN3270E4405,2026-04-01,0.013000000000000001,1250996.3709999993,6896897.810000002,1259346.045499999,6905267.478299998,False
5kmN3270E4410,2026-04-01,0.027000000000000003,1259197.234099999,6896745.439900003,1267554.9838000014,6905123.113200001,False
5kmN3270E4415,2026-04-01,0.084,1267397.8191,6896584.749799997,1275763.6272,6904970.408799998,False
5kmN3270E4420,2026-04-01,0.018000000000000002,1275598.110199999,6896415.740699999,1283971.960000001,6904809.366300002,False
5kmN3270E4425,2026-04-01,0.022000000000000002,1283798.0918999985,6896238.413699999,1292179.9664999992,6904639.986500002,False
5kmN3270E4430,2026-04-01,0.039,1291997.7485999987,6896052.7698,1300387.631099999,6904462.270499997,False
5kmN3275E4320,2026-04-01,0.046,1111550.9177,6906442.618900001,1119770.8676000014,6914681.720799997,False
5kmN3275E4325,2026-04-01,0.062,1119764.1601999998,6906431.7673999965,1127990.8049000017,6914679.211099997,False
5kmN3275E4330,2026-04-01,0.068,1127975.7133000009,6906412.568499997,1136210.7137999982,6914668.335600004,False
5kmN3275E4335,2026-04-01,0.052000000000000005,1136187.2380999997,6906385.022399999,1144430.5786999986,6914649.094499998,False
5kmN3275E4340,2026-04-01,0.052000000000000005,1144398.7190000005,6906349.129299998,1152650.3836000003,6914621.487899996,False
5kmN3275E4345,2026-04-01,0.051,1152610.1402000003,6906304.8895,1160870.1127999984,6914585.516000003,False
5kmN3275E4350,2026-04-01,0.038,1160821.4860999994,6906252.303099997,1169089.7507000007,6914541.178900003,False
5kmN3275E4355,2026-04-01,0.057999999999999996,1169032.7408000007,6906191.370499998,1177309.2813999988,6914488.476899996,False
5kmN3275E4360,2026-04-01,0.064,1177243.8889000006,6906122.092100002,1185528.689100001,6914427.410400003,False
5kmN3275E4365,2026-04-01,0.021,1185454.9144000001,6906044.4683,1193747.9582000002,6914357.979800001,False
5kmN3275E4370,2026-04-01,0.0,1193665.8018999994,6905958.499700002,1201967.072900001,6914280.185400002,True
5kmN3275E4375,2026-04-01,0.051,1201876.5353999995,6905864.1866,1210186.0174000002,6914194.027800001,False
5kmN3275E4380,2026-04-01,0.046,1210087.0995000005,6905761.529799998,1218404.7760000005,6914099.5075,False
5kmN3275E4385,2026-04-01,0.036000000000000004,1218297.4783000015,6905650.5298999995,1226623.3328999989,6913996.625100002,False
5kmN3275E4390,2026-04-01,0.022000000000000002,1226507.6563000008,6905531.1875,1234841.6724000014,6913885.381300002,False
5kmN3275E4395,2026-04-01,0.035,1234717.6176999994,6905403.503300004,1243059.7787999995,6913765.776600003,False
5kmN3275E4400,2026-04-01,0.008,1242927.3467999995,6905267.478299998,1251277.6363000013,6913637.811899997,False
5kmN3275E4405,2026-04-01,0.036000000000000004,1251136.8280000016,6905123.113200001,1259495.2291,6913501.487999998,False
5kmN3275E4410,2026-04-01,0.02,1259346.045499999,6904970.408799998,1267712.5417000018,6913356.805699997,False
5kmN3275E4415,2026-04-01,0.02,1267554.9838000014,6904809.366300002,1275929.5582000017,6913203.765900001,False
5kmN3275E4420,2026-04-01,0.013999999999999999,1275763.6272,6904639.986500002,1284146.2628999986,6913042.369599998,False
5kmN3275E4425,2026-04-01,0.01,1283971.960000001,6904462.270499997,1292362.6400999986,6912872.617700003,False
5kmN3275E4430,2026-04-01,0.02,1292179.9664999992,6904276.219400004,1300578.6741000004,6912694.511299998,False
5kmN3280E4320,2026-04-01,0.059000000000000004,1111549.2366000004,6914679.211099997,1119777.5918000005,6922926.7421,False
5kmN3280E4325,2026-04-01,0.064,1119770.8676000014,6914668.335600004,1128005.9343000017,6922924.226800002,False
5kmN3280E4330,2026-04-01,0.065,1127990.8049000017,6914649.094499998,1136234.248399999,6922913.327500001,False
5kmN3280E4335,2026-04-01,0.055999999999999994,1136210.7137999982,6914621.487899996,1144462.518100001,6922894.044,False
5kmN3280E4340,2026-04-01,0.06,1144430.5786999986,6914585.516000003,1152690.7276999988,6922866.376599997,False
5kmN3280E4345,2026-04-01,0.039,1152650.3836000003,6914541.178900003,1160918.8614000008,6922830.325499997,False
5kmN3280E4350,2026-04-01,0.047,1160870.1127999984,6914488.476899996,1169146.9032999985,6922785.890799999,False
5kmN3280E4355,2026-04-01,0.021,1169089.7507000007,6914427.410400003,1177374.8376999982,6922733.072800003,False
5kmN3280E4360,2026-04-01,0.034,1177309.2813999988,6914357.979800001,1185602.648600001,6922671.8719,False
5kmN3280E4365,2026-04-01,0.051,1185528.689100001,6914280.185400002,1193830.3203999996,6922602.2885000035,False
5kmN3280E4370,2026-04-01,0.0,1193747.9582000002,6914194.027800001,1202057.8370999992,6922524.322899997,True
5kmN3280E4375,2026-04-01,0.038,1201967.072900001,6914099.5075,1210285.1829999983,6922437.975699998,False
5kmN3280E4380,2026-04-01,0.02,1210186.0174000002,6913996.625100002,1218512.3423000015,6922343.247299999,False
5kmN3280E4385,2026-04-01,0.013999999999999999,1218404.7760000005,6913885.381300002,1226739.2991999984,6922240.138499998,False
5kmN3280E4390,2026-04-01,0.027000000000000003,1226623.3328999989,6913765.776600003,1234966.0377999991,6922128.649800003,False
5kmN3280E4395,2026-04-01,0.048,1234841.6724000014,6913637.811899997,1243192.5423999988,6922008.781999998,False
5kmN3280E4400,2026-04-01,0.015,1243059.7787999995,6913501.487999998,1251418.7971,6921880.535700001,False
5kmN3280E4405,2026-04-01,0.027999999999999997,1251277.6363000013,6913356.805699997,1259644.7862999998,6921743.911799997,False
5kmN3280E4410,2026-04-01,0.013000000000000001,1259495.2291,6913203.765900001,1267870.493999999,6921598.9111,False
5kmN3280E4415,2026-04-01,0.036000000000000004,1267712.5417000018,6913042.369599998,1276095.9045999981,6921445.534599997,False
5kmN3280E4420,2026-04-01,0.035,1275929.5582000017,6912872.617700003,1284321.0020999983,6921283.783200003,False
5kmN3280E4425,2026-04-01,0.024,1284146.2628999986,6912694.511299998,1292545.7710000016,6921113.657799996,False
5kmN3280E4430,2026-04-01,0.018000000000000002,1292362.6400999986,6912508.051600002,1300770.1953000017,6920935.159699999,False
5kmN3285E4320,2026-04-01,0.042,1111547.5513999984,6922924.226800002,1119784.3328999989,6931180.210699998,False
5kmN3285E4325,2026-04-01,0.061,1119777.5918000005,6922913.327500001,1128021.1017000005,6931177.689900003,False
5kmN3285E4330,2026-04-01,0.032,1128005.9343000017,6922894.044,1136257.8418999985,6931166.766500004,False
5kmN3285E4335,2026-04-01,0.045,1136234.248399999,6922866.376599997,1144494.5377000012,6931147.4406,False
5kmN3285E4340,2026-04-01,0.068,1144462.518100001,6922830.325499997,1152731.1730999984,6931119.712200001,False
5kmN3285E4345,2026-04-01,0.038,1152690.7276999988,6922785.890799999,1160967.7322000004,6931083.581600003,False
5kmN3285E4350,2026-04-01,0.048,1160918.8614000008,6922733.072800003,1169204.1992999986,6931039.048900001,False
5kmN3285E4355,2026-04-01,0.06,1169146.9032999985,6922671.8719,1177440.5584000014,6930986.114500001,False
5kmN3285E4360,2026-04-01,0.044000000000000004,1177374.8376999982,6922602.2885000035,1185676.7936000004,6930924.778700002,False
5kmN3285E4365,2026-04-01,0.042,1185602.648600001,6922524.322899997,1193912.8891000003,6930855.0418,False
5kmN3285E4370,2026-04-01,0.051,1193830.3203999996,6922437.975699998,1202148.8288999982,6930776.9043999985,False
5kmN3285E4375,2026-04-01,0.032,1202057.8370999992,6922343.247299999,1210384.5973000005,6930690.366800003,False
5kmN3285E4380,2026-04-01,0.04,1210285.1829999983,6922240.138499998,1218620.1783999987,6930595.429700002,False
5kmN3285E4385,2026-04-01,0.022000000000000002,1218512.3423000015,6922128.649800003,1226855.5562000014,6930492.093599997,False
5kmN3285E4390,2026-04-01,0.023,1226739.2991999984,6922008.781999998,1235090.7149999999,6930380.359200001,False
5kmN3285E4395,2026-04-01,0.036000000000000004,1234966.0377999991,6921880.535700001,1243325.638799999,6930260.2272000015,False
5kmN3285E4400,2026-04-01,0.021,1243192.5423999988,6921743.911799997,1251560.311900001,6930131.698299997,False
5kmN3285E4405,2026-04-01,0.026000000000000002,1251418.7971,6921598.9111,1259794.7182999998,6929994.7733,False
5kmN3285E4410,2026-04-01,0.0,1259644.7862999998,6921445.534599997,1268028.8423000015,6929849.453100003,True
5kmN3285E4415,2026-04-01,0.036000000000000004,1267870.493999999,6921283.783200003,1276262.6678999998,6929695.738600001,False
5kmN3285E4420,2026-04-01,0.023,1276095.9045999981,6921113.657799996,1284496.1794000007,6929533.6307,False
5kmN3285E4425,2026-04-01,0.02,1284321.0020999983,6920935.159699999,1292729.3608999997,6929363.130500004,False
5kmN3285E4430,2026-04-01,0.008,1292545.7710000016,6920748.2897000015,1300962.1964999996,6929184.239100002,False
5kmN3290E4320,2026-04-01,0.043,1111545.8619000018,6931177.689900003,1119791.0909000002,6939442.150399998,False
5kmN3290E4325,2026-04-01,0.0,1119784.3328999989,6931166.766500004,1128036.3071000017,6939439.6241,True
5kmN3290E4330,2026-04-01,0.0,1128021.1017000005,6931147.4406,1136281.4946999997,6939428.6765,True
5kmN3290E4335,2026-04-01,0.053,1136257.8418999985,6931119.712200001,1144526.637600001,6939409.307899997,False
5kmN3290E4340,2026-04-01,0.067,1144494.5377000012,6931083.581600003,1152771.7199000008,6939381.518299997,False
5kmN3290E4345,2026-04-01,0.022000000000000002,1152731.1730999984,6931039.048900001,1161016.7256999984,6939345.307899997,False
5kmN3290E4350,2026-04-01,0.027999999999999997,1160967.7322000004,6930986.114500001,1169261.6391000003,6939300.676899999,False
5kmN3290E4355,2026-04-01,0.024,1169204.1992999986,6930924.778700002,1177506.4439999983,6939247.625699997,False
5kmN3290E4360,2026-04-01,0.048,1177440.5584000014,6930855.0418,1185751.1246000007,6939186.1543999985,False
5kmN3290E4365,2026-04-01,0.03,1185676.7936000004,6930776.9043999985,1193995.664999999,6939116.263599999,False
5kmN3290E4370,2026-04-01,0.047,1193912.8891000003,6930690.366800003,1202240.0491000004,6939037.953699999,False
5kmN3290E4375,2026-04-01,0.043,1202148.8288999982,6930595.429700002,1210484.2611000016,6938951.225100003,False
5kmN3290E4380,2026-04-01,0.022000000000000002,1210384.5973000005,6930492.093599997,1218728.2851000018,6938856.078400001,False
5kmN3290E4385,2026-04-01,0.018000000000000002,1218620.1783999987,6930380.359200001,1226972.1050999984,6938752.514200002,False
5kmN3290E4390,2026-04-01,0.025,1226855.5562000014,6930260.2272000015,1235215.7051,6938640.533200003,False
5kmN3290E4395,2026-04-01,0.037000000000000005,1235090.7149999999,6930131.698299997,1243459.0692999996,6938520.135899998,False
5kmN3290E4400,2026-04-01,0.022000000000000002,1243325.638799999,6929994.7733,1251702.1818000004,6938391.323299997,False
5kmN3290E4405,2026-04-01,0.013000000000000001,1251560.311900001,6929849.453100003,1259945.0267000012,6938254.0961000025,False
5kmN3290E4410,2026-04-01,0.019,1259794.7182999998,6929695.738600001,1268187.5879999995,6938108.455200002,False
5kmN3290E4415,2026-04-01,0.027000000000000003,1268028.8423000015,6929533.6307,1276429.8498000018,6937954.401500002,False
5kmN3290E4420,2026-04-01,0.017,1276262.6678999998,6929363.130500004,1284671.7961999997,6937791.935900003,False
5kmN3290E4425,2026-04-01,0.02,1284496.1794000007,6929184.239100002,1292913.4114000015,6937621.0594,False
5kmN3290E4430,2026-04-01,0.026000000000000002,1292729.3608999997,6928996.957500003,1301154.6794000007,6937441.773199998,False
5kmN3295E4320,2026-04-01,0.055999999999999994,1111544.1680999994,6939439.6241,1119797.8658999987,6947712.585000001,False
5kmN3295E4325,2026-04-01,0.034,1119791.0909000002,6939428.6765,1128051.5507999994,6947710.053099997,False
5kmN3295E4330,2026-04-01,0.0,1128036.3071000017,6939409.307899997,1136305.2069000006,6947699.0814,True
5kmN3295E4340,2026-04-01,0.077,1144526.637600001,6939345.307899997,1152812.3687000014,6947651.818899997,False
5kmN3295E4345,2026-04-01,0.0,1152771.7199000008,6939300.676899999,1161065.8423999995,6947615.528399996,True
5kmN3295E4350,2026-04-01,0.034,1161016.7256999984,6939247.625699997,1169319.2232000008,6947570.798699997,False
5kmN3295E4355,2026-04-01,0.047,1169261.6391000003,6939186.1543999985,1177572.4952999987,6947517.630199999,False
5kmN3295E4360,2026-04-01,0.023,1177506.4439999983,6939116.263599999,1185825.6424999982,6947456.023000002,False
5kmN3295E4365,2026-04-01,0.039,1185751.1246000007,6939037.953699999,1194078.6488999985,6947385.9777000025,False
5kmN3295E4370,2026-04-01,0.028999999999999998,1193995.664999999,6938951.225100003,1202331.4985999987,6947307.494599998,False
5kmN3295E4375,2026-04-01,0.037000000000000005,1202240.0491000004,6938856.078400001,1210584.1754,6947220.574199997,False
5kmN3295E4380,2026-04-01,0.017,1210484.2611000016,6938752.514200002,1218836.6634999998,6947125.217200004,False
5kmN3295E4385,2026-04-01,0.034,1218728.2851000018,6938640.533200003,1227088.946800001,6947021.424000002,False
5kmN3295E4390,2026-04-01,0.026000000000000002,1226972.1050999984,6938520.135899998,1235341.009300001,6946909.1954,False
5kmN3295E4395,2026-04-01,0.031,1235215.7051,6938391.323299997,1243592.8350999989,6946788.5320999995,False
5kmN3295E4400,2026-04-01,0.027000000000000003,1243459.0692999996,6938254.0961000025,1251844.4081999995,6946659.434699997,False
5kmN3295E4405,2026-04-01,0.044000000000000004,1251702.1818000004,6938108.455200002,1260095.7126000002,6946521.904200003,False
5kmN3295E4410,2026-04-01,0.018000000000000002,1259945.0267000012,6937954.401500002,1268346.7324,6946375.941299997,False
5kmN3295E4415,2026-04-01,0.01,1268187.5879999995,6937791.935900003,1276597.4516000003,6946221.5471,False
5kmN3295E4420,2026-04-01,0.026000000000000002,1276429.8498000018,6937621.0594,1284847.8542000018,6946058.722400002,False
5kmN3295E4425,2026-04-01,0.03,1284671.7961999997,6937441.773199998,1293097.9243,6945887.4683,False
5kmN3295E4430,2026-04-01,0.013000000000000001,1292913.4114000015,6937254.078400001,1301347.6459,6945707.785899997,False
5kmN3300E4320,2026-04-01,0.035,1111542.4701000005,6947710.053099997,1119804.6579000019,6955991.5385000035,False
5kmN3300E4325,2026-04-01,0.055,1119797.8658999987,6947699.0814,1128066.832800001,6955989.0009,False
5kmN3300E4330,2026-04-01,0.040999999999999995,1128051.5507999994,6947679.6699,1136328.9787999988,6955978.004900001,False
5kmN3300E4335,2026-04-01,0.011000000000000001,1136305.2069000006,6947651.818899997,1144591.0797999986,6955958.550499998,False
5kmN3300E4340,2026-04-01,0.038,1144558.8181999996,6947615.528399996,1152853.1196999997,6955930.637699999,False
5kmN3300E4345,2026-04-01,0.0,1152812.3687000014,6947570.798699997,1161115.0826000012,6955894.266900003,True
5kmN3300E4350,2026-04-01,0.059000000000000004,1161065.8423999995,6947517.630199999,1169376.952300001,6955849.438199997,False
5kmN3300E4355,2026-04-01,0.026000000000000002,1169319.2232000008,6947456.023000002,1177638.7126999982,6955796.151900001,False
5kmN3300E4360,2026-04-01,0.045,1177572.4952999987,6947385.9777000025,1185900.3478999995,6955734.408299997,False
5kmN3300E4365,2026-04-01,0.053,1185825.6424999982,6947307.494599998,1194161.8416999988,6955664.207900003,False
5kmN3300E4370,2026-04-01,0.02,1194078.6488999985,6947220.574199997,1202423.178100001,6955585.550999999,False
5kmN3300E4375,2026-04-01,0.016,1202331.4985999987,6947125.217200004,1210684.3409999982,6955498.438199997,False
5kmN3300E4380,2026-04-01,0.03,1210584.1754,6947021.424000002,1218945.3145000003,6955402.869999997,False
5kmN3300E4385,2026-04-01,0.018000000000000002,1218836.6634999998,6946909.1954,1227206.0824000016,6955298.847000003,False
5kmN3300E4390,2026-04-01,0.031,1227088.946800001,6946788.5320999995,1235466.6286999993,6955186.369900003,False
5kmN3300E4395,2026-04-01,0.039,1235341.009300001,6946659.434699997,1243726.9373999983,6955065.439400002,False
5kmN3300E4400,2026-04-01,0.044000000000000004,1243592.8350999989,6946521.904200003,1251986.9924000017,6954936.056199998,False
5kmN3300E4405,2026-04-01,0.057,1251844.4081999995,6946375.941299997,1260246.7776000015,6954798.221199997,False
5kmN3300E4410,2026-04-01,0.019,1260095.7126000002,6946221.5471,1268506.2771999985,6954651.9353,False
5kmN3300E4415,2026-04-01,0.006,1268346.7324,6946058.722400002,1276765.4750000015,6954497.199299999,False
5kmN3300E4420,2026-04-01,0.031,1276597.4516000003,6945887.4683,1285024.3550000004,6954334.014200002,False
5kmN3300E4425,2026-04-01,0.023,1284847.8542000018,6945707.785899997,1293282.9012000002,6954162.381099999,False
5kmN3300E4430,2026-04-01,0.009000000000000001,1293097.9243,6945519.676299997,1301541.0975000001,6953982.300999999,False
5kmN3305E4320,2026-04-01,0.099,1111540.7677999996,6955989.0009,1119811.4670000002,6964279.0348000005,False
5kmN3305E4325,2026-04-01,0.079,1119804.6579000019,6955978.004900001,1128082.1532999985,6964276.491599999,False
5kmN3305E4330,2026-04-01,0.066,1128066.832800001,6955958.550499998,1136352.8104999997,6964265.471199997,False
5kmN3305E4335,2026-04-01,0.068,1136328.9787999988,6955930.637699999,1144623.422600001,6964245.9736,False
5kmN3305E4340,2026-04-01,0.138,1144591.0797999986,6955894.266900003,1152893.9734000005,6964217.998999998,False
5kmN3305E4345,2026-04-01,0.05,1152853.1196999997,6955849.438199997,1161164.446800001,6964181.547499999,False
5kmN3305E4350,2026-04-01,0.059000000000000004,1161115.0826000012,6955796.151900001,1169434.8266999982,6964136.6193,False
5kmN3305E4355,2026-04-01,0.054000000000000006,1169376.952300001,6955734.408299997,1177705.0969000012,6964083.2148,False
5kmN3305E4360,2026-04-01,0.05,1177638.7126999982,6955664.207900003,1185975.2413999997,6964021.3342999965,False
5kmN3305E4365,2026-04-01,0.042,1185900.3478999995,6955585.550999999,1194245.243999999,6963950.9782000035,False
5kmN3305E4370,2026-04-01,0.044000000000000004,1194161.8416999988,6955498.438199997,1202515.0885000005,6963872.146899998,False
5kmN3305E4375,2026-04-01,0.017,1202423.178100001,6955402.869999997,1210784.7589999996,6963784.840899996,False
5kmN3305E4380,2026-04-01,0.049,1210684.3409999982,6955298.847000003,1219054.2391999997,6963689.060800001,False
5kmN3305E4385,2026-04-01,0.034,1218945.3145000003,6955186.369900003,1227323.5130000003,6963584.807099998,False
5kmN3305E4390,2026-04-01,0.051,1227206.0824000016,6955065.439400002,1235592.5645000003,6963472.080600001,False
5kmN3305E4395,2026-04-01,0.044000000000000004,1235466.6286999993,6954936.056199998,1243861.3773000017,6963350.881999999,False
5kmN3305E4400,2026-04-01,0.031,1243726.9373999983,6954798.221199997,1252129.9356000014,6963221.211900003,False
5kmN3305E4405,2026-04-01,0.026000000000000002,1251986.9924000017,6954651.9353,1260398.2230000012,6963083.0713,False
5kmN3305E4410,2026-04-01,0.052000000000000005,1260246.7776000015,6954497.199299999,1268666.2237000018,6962936.461000003,False
5kmN3305E4415,2026-04-01,0.036000000000000004,1268506.2771999985,6954334.014200002,1276933.9213999994,6962781.381999999,False
5kmN3305E4420,2026-04-01,0.035,1276765.4750000015,6954162.381099999,1285201.3000999987,6962617.835100003,False
